"SB","binary","octal","hexadecimal"
"SB2345",1.10011110111111E+042,636773777177600,"67-5F-5F-7E-7F-60"
"SB2346",1.10111110100111E+042,676470377777600,"6F-53-43-7F-FF-60"
"SB2348",1.10111110111111E+042,676773674157600,"6F-5F-5E-78-6F-60"
"SB2349",1.10001110111111E+042,616773717777600,"63-5F-5F-1F-FF-60"
"SB2350",1.10001000111111E+042,610773777777600,"62-1F-5F-7F-FF-60"
"SB2351",1.0110100000101E+041,264053777077600,"2D-02-5F-7E-3F-60"
"SB2352",1.10110100000111E+042,664077777700200,"6D-03-7F-7F-C0-20"
"SB2353",1.10110100000111E+042,664073777300200,"6D-03-5F-7E-C0-20"
"SB2354",1.10101110111111E+042,656773657777600,"6B-5F-5E-5F-FF-60"
"SB2355",1.1001111011111E+042,636763777774600,"67-5F-1F-7F-FC-60"
"SB2356",1.10011110111011E+042,636733777776600,"67-5D-5F-7F-FE-60"
"SB2357",1.10111110111111E+042,676777677777600,"6F-5F-7E-7F-FF-60"
"SB2358",1.10111110111111E+042,676773674160200,"6F-5F-5E-78-70-20"
"SB2359",1.10111110110011E+042,676633657777600,"6F-59-5E-5F-FF-60"
"SB2360",1.00111110111111E+042,476773777374000,"4F-5F-5F-7E-FC-00"
"SB2361",1.0111110111111E+041,276773677603600,"2F-5F-5E-7F-83-60"
"SB2362",1.10100000011111E+042,640373677777400,"68-0F-5E-7F-FF-40"
"SB2363",1.1011111011111E+042,676763677607600,"6F-5F-1E-7F-87-60"
"SB2364",1.10111100000111E+042,674073777777000,"6F-03-5F-7F-FF-00"
"SB2365",1.101111101E+042,676400017777600,"6F-50-00-1F-FF-60"
"SB2366",1.10111110111E+042,676701777777600,"6F-5C-0F-7F-FF-60"
"SB2367",1.10111110111001E+042,676713777777600,"6F-5C-5F-7F-FF-60"
"SB2368",1.10110010111111E+042,662773777770200,"6C-5F-5F-7F-F8-20"
"SB2369",1.10111100000011E+042,674033777777600,"6F-01-5F-7F-FF-60"
"SB2370",1.10110100000111E+042,664070774037600,"6D-03-47-78-1F-60"
"SB2371",1.10110100000111E+042,664073777772600,"6D-03-5F-7F-FA-60"
"SB2372",1.10111110100111E+042,676473777677600,"6F-53-5F-7F-BF-60"
"SB2373",1.00110100000111E+042,464073777773600,"4D-03-5F-7F-FB-60"
"SB2374",1.0110100000111E+041,264073777777000,"2D-03-5F-7F-FF-00"
"SB2375",1.1011111011111E+042,676763677773600,"6F-5F-1E-7F-FB-60"
"SB2376",1E+041,200003717206600,"20-00-1F-1E-86-60"
"SB2377",1.11110111111011E+039,76773657777600,"0F-5F-5E-5F-FF-60"
"SB2378",1.10111110111111E+042,676773477773400,"6F-5F-5C-7F-FB-40"
"SB2379",1.10011110100001E+023,317207600,"00-00-03-1E-87-60"
"SB2380",1.10111110111111E+042,676770014177600,"6F-5F-40-18-7F-60"
"SB2381",1.10111110111111E+042,676770277777600,"6F-5F-42-7F-FF-60"
"SB2382",1.001011000111E+042,454343637746600,"4B-0E-1E-3F-E6-60"
"SB2383",1.0000001E+037,10040015400000,"02-02-00-1B-00-00"
"SB2384",1.10111110111111E+042,676771277777600,"6F-5F-4A-7F-FF-60"
"SB2385",1.00011110111111E+042,436773600757600,"47-5F-5E-01-EF-60"
"SB2386",1.10001010111111E+042,612772037777600,"62-5F-50-3F-FF-60"
"SB2387",1.1011111011111E+042,676763677747600,"6F-5F-1E-7F-E7-60"
"SB2388",1.001011000111E+042,454343634146600,"4B-0E-1E-38-66-60"
"SB2389",1.00011110111111E+042,436773660757600,"47-5F-5E-61-EF-60"
"SB2390",1E+041,200003777347600,"20-00-1F-7E-E7-60"
"SB2391",1E+041,200003777377400,"20-00-1F-7E-FF-40"
"SB2392",1.00000000000111E+041,200037777377400,"20-01-7F-7E-FF-40"
"SB2393",1E+041,200003777777600,"20-00-1F-7F-FF-60"
"SB2394",1.11110111111011E+039,76773777777000,"0F-5F-5F-7F-FF-00"
"SB2395",1.10111110101111E+042,676573400037600,"6F-57-5C-00-1F-60"
"SB2396",1.10000010111111E+042,602773674177000,"60-5F-5E-78-7F-00"
"SB2397",1.10111010111111E+042,672773777767600,"6E-5F-5F-7F-F7-60"
"SB2398",1.10001110111111E+042,616773737773600,"63-5F-5F-3F-FB-60"
"SB2399",1.10111110111E+042,676700077737600,"6F-5C-00-7F-DF-60"
"SB2400",1.10110010111111E+042,662773377777600,"6C-5F-5B-7F-FF-60"
"SB2401",1.00000010111111E+042,402773777773600,"40-5F-5F-7F-FB-60"
"SB2402",1.1000111011E+042,616600000017600,"63-58-00-00-0F-60"
"SB2403",1.01111000111101E+035,2743677777600,"00-5E-1E-7F-FF-60"
"SB2404",1.10111110111111E+042,676773757767600,"6F-5F-5F-5F-F7-60"
"SB2405",1.10001110111111E+042,616773777000200,"63-5F-5F-7E-00-20"
"SB2406",1E+042,400000077757600,"40-00-00-7F-EF-60"
"SB2407",1.10111110111011E+042,676730777777600,"6F-5D-47-7F-FF-60"
"SB2408",1.00001110111111E+042,416772777777600,"43-5F-57-7F-FF-60"
"SB2409",1.0110110111111E+041,266773677777600,"2D-5F-5E-7F-FF-60"
"SB2410",1.10001111101111E+037,14373777777600,"03-0F-5F-7F-FF-60"
"SB2411",1.000000000001E+041,200023775207600,"20-01-1F-7A-87-60"
"SB2412",1.10110110111111E+042,666773677767600,"6D-5F-5E-7F-F7-60"
"SB2413",1.10111110111111E+042,676773747767600,"6F-5F-5F-4F-F7-60"
"SB2414",1.10111100000111E+042,674073777747600,"6F-03-5F-7F-E7-60"
"SB2415",1.10001110111111E+042,616772037777600,"63-5F-50-3F-FF-60"
"SB2416",1.101111100111E+042,676343777777600,"6F-4E-1F-7F-FF-60"
"SB2417",1.10110010110001E+042,662613777777600,"6C-58-5F-7F-FF-60"
"SB2418",1.1000001001001E+042,602223777777600,"60-49-1F-7F-FF-60"
"SB2419",1.10111110111111E+042,676773776754600,"6F-5F-5F-7D-EC-60"
"SB2420",1.1E+042,600003774114600,"60-00-1F-78-4C-60"
"SB2421",1.10111110110011E+042,676633376377400,"6F-59-5B-7C-FF-40"
"SB2422",1.1011111011101E+042,676723077777400,"6F-5D-18-7F-FF-40"
"SB2423",1.000000000001E+041,200023077377600,"20-01-18-7E-FF-60"
"SB2424",1.10011110111011E+042,636733775777400,"67-5D-5F-7B-FF-40"
"SB2425",1.1011111011111E+042,676760002041600,"6F-5F-00-04-21-60"
"SB2426",1.1011111011111E+042,676760002040600,"6F-5F-00-04-20-60"
"SB2427",1.00111110111111E+042,476773677477200,"4F-5F-5E-7F-3F-20"
"SB2428",1E+041,200003757373600,"20-00-1F-5E-FB-60"
"SB2429",1E+041,200003774037600,"20-00-1F-78-1F-60"
"SB2430",1.0111110111011E+041,276733677777600,"2F-5D-5E-7F-FF-60"
"SB2431",1.0000110111111E+041,206773677777600,"21-5F-5E-7F-FF-60"
"SB2432",1.10011110111011E+042,636733777174600,"67-5D-5F-7E-7C-60"
"SB2433",1.10111110011101E+042,676353777777600,"6F-4E-5F-7F-FF-60"
"SB2434",1.10111110111111E+042,676773676377600,"6F-5F-5E-7C-FF-60"
"SB2435",1.00111110111011E+042,476733677777200,"4F-5D-5E-7F-FF-20"
"SB2436",1.000000000001E+041,200023717207600,"20-01-1F-1E-87-60"
"SB2437",1.1011010000011E+042,664060777763600,"6D-03-07-7F-F3-60"
"SB2438",1.10110100000001E+042,664013774037600,"6D-00-5F-78-1F-60"
"SB2439",1.1011010000011E+042,664063777743600,"6D-03-1F-7F-E3-60"
"SB2440",1.10110100000111E+042,664073774363600,"6D-03-5F-78-F3-60"
"SB2441",1.10110100000111E+042,664073777737200,"6D-03-5F-7F-DF-20"
"SB2442",1.10110100000111E+042,664073737741600,"6D-03-5F-3F-E1-60"
"SB2443",1.1011010000011E+042,664063677743600,"6D-03-1E-7F-E3-60"
"SB2444",1.10111110111111E+042,676773675777000,"6F-5F-5E-7B-FF-00"
"SB2445",1.10111110111011E+042,676733677777000,"6F-5D-5E-7F-FF-00"
"SB2446",1.10111110111101E+042,676751677777600,"6F-5E-4E-7F-FF-60"
"SB2447",1.10111110011101E+042,676353677777200,"6F-4E-5E-7F-FF-20"
"SB2448",1.0111110111111E+041,276773677003600,"2F-5F-5E-7E-03-60"
"SB2449",1.101111101111E+042,676743777075600,"6F-5E-1F-7E-3D-60"
"SB2450",1.101101100111E+042,666343777777600,"6D-4E-1F-7F-FF-60"
"SB2451",1.101111100111E+042,676343737075600,"6F-4E-1F-3E-3D-60"
"SB2452",1.101111101111E+042,676743776037600,"6F-5E-1F-7C-1F-60"
"SB2453",1.101111101111E+042,676743477777600,"6F-5E-1C-7F-FF-60"
"SB2454",1.10111110110001E+042,676613677677600,"6F-58-5E-7F-BF-60"
"SB2455",1.011E+039,54000037777600,"0B-00-00-3F-FF-60"
"SB2456",1.0000010111111E+041,202773777775400,"20-5F-5F-7F-FD-40"
"SB2457",1.10110110000111E+042,666073777737600,"6D-43-5F-7F-DF-60"
"SB2458",1.10101110111111E+042,656773667777600,"6B-5F-5E-6F-FF-60"
"SB2459",1.10111110111111E+042,676777777075600,"6F-5F-7F-7E-3D-60"
"SB2460",1.10111110111111E+042,676773674173600,"6F-5F-5E-78-7B-60"
"SB2461",1.00000110111111E+042,406773677777200,"41-5F-5E-7F-FF-20"
"SB2462",1.10001110111011E+042,616733677777200,"63-5D-5E-7F-FF-20"
"SB2463",1.00110100000111E+042,464073777743600,"4D-03-5F-7F-E3-60"
"SB2464",1.10101110101111E+042,656573377770600,"6B-57-5B-7F-F8-60"
"SB2465",1.10001110111111E+042,616773777477200,"63-5F-5F-7F-3F-20"
"SB2466",1.10111100000111E+042,674073777777200,"6F-03-5F-7F-FF-20"
"SB2467",1.10000010111111E+042,602773777767600,"60-5F-5F-7F-F7-60"
"SB2468",1.10100000000001E+042,640013777774000,"68-00-5F-7F-FC-00"
"SB2469",1.00000110111001E+042,406713677777600,"41-5C-5E-7F-FF-60"
"SB2470",1.0110110110111E+041,266673777777600,"2D-5B-5F-7F-FF-60"
"SB2471",1.00101111110111E+038,22773777777600,"04-5F-5F-7F-FF-60"
"SB2472",1.10001100111111E+042,614772777737600,"63-1F-57-7F-DF-60"
"SB2473",1.00011110111111E+042,436773644377600,"47-5F-5E-48-FF-60"
"SB2474",1.00011110111111E+042,436773675777600,"47-5F-5E-7B-FF-60"
"SB2475",1.00011110111111E+042,436773677400200,"47-5F-5E-7F-00-20"
"SB2476",1.10111110111111E+042,676773776777400,"6F-5F-5F-7D-FF-40"
"SB2477",1E+041,200003400037200,"20-00-1C-00-1F-20"
"SB2478",1.10110010111111E+042,662773777577600,"6C-5F-5F-7F-7F-60"
"SB2479",1.111E+039,74000037677600,"0F-00-00-3F-BF-60"
"SB2480",1.111E+039,74000037774600,"0F-00-00-3F-FC-60"
"SB2481",1.10111110111111E+042,676772177777600,"6F-5F-51-7F-FF-60"
"SB2482",1.1011111011111E+042,676763677771600,"6F-5F-1E-7F-F9-60"
"SB2483",1.1000011001101E+042,606323777377600,"61-4D-1F-7E-FF-60"
"SB2484",1E+041,200001777377600,"20-00-0F-7E-FF-60"
"SB2486",1.10110100000111E+042,664073737777600,"6D-03-5F-3F-FF-60"
"SB2487",1.10110100000111E+042,664073774777600,"6D-03-5F-79-FF-60"
"SB2488",1.10111100000101E+042,674057777777600,"6F-02-7F-7F-FF-60"
"SB2489",1.10000100000101E+042,604053777777600,"61-02-5F-7F-FF-60"
"SB2490",1.00000111011111E+036,4073777777600,"01-03-5F-7F-FF-60"
"SB2491",1.101101000001E+042,664043377777600,"6D-02-1B-7F-FF-60"
"SB2492",1.101101000001E+042,664043777733600,"6D-02-1F-7F-DB-60"
"SB2493",1.101101000001E+042,664043776337600,"6D-02-1F-7C-DF-60"
"SB2494",1.10100000000001E+042,640013777757600,"68-00-5F-7F-EF-60"
"SB2495",1.10110100000111E+042,664073777601600,"6D-03-5F-7F-81-60"
"SB2496",1.10110100000111E+042,664073774373600,"6D-03-5F-78-FB-60"
"SB2497",1.101101000001E+042,664042037777600,"6D-02-10-3F-FF-60"
"SB2498",1.10100000000001E+042,640013777401600,"68-00-5F-7F-01-60"
"SB2499",1.10111110111111E+042,676773777617400,"6F-5F-5F-7F-8F-40"
"SB2500",1.0111100000111E+041,274073677777600,"2F-03-5E-7F-FF-60"
"SB2501",1.11111111111111E+042,777777770060771,"7F-7F-7F-70-30-7F"
"SB2502",1.00111110111111E+042,476773677743200,"4F-5F-5E-7F-E3-20"
"SB2503",1.10110110111111E+042,666773677477600,"6D-5F-5E-7F-3F-60"
"SB2504",1.10111110101111E+042,676573777767600,"6F-57-5F-7F-F7-60"
"SB2505",1.10111110101111E+042,676573776077600,"6F-57-5F-7C-3F-60"
"SB2506",1.10111110110111E+042,676673757407600,"6F-5B-5F-5F-07-60"
"SB2507",1.10111100000111E+042,674073774377600,"6F-03-5F-78-FF-60"
"SB2508",1.10111100000111E+042,674073777757600,"6F-03-5F-7F-EF-60"
"SB2509",1.10111100000111E+042,674073777773600,"6F-03-5F-7F-FB-60"
"SB2510",1.0111100000111E+041,274073777777600,"2F-03-5F-7F-FF-60"
"SB2511",1.10111100000111E+042,674073776143600,"6F-03-5F-7C-63-60"
"SB2512",1.10111100000111E+042,674077777777600,"6F-03-7F-7F-FF-60"
"SB2513",1.10111110010111E+042,676273357777600,"6F-4B-5B-5F-FF-60"
"SB2514",1.10111110111111E+042,676773772000000,"6F-5F-5F-74-00-00"
"SB2515",1.10111110111111E+042,676773777733600,"6F-5F-5F-7F-DB-60"
"SB2516",1.10111100001111E+042,674173777377600,"6F-07-5F-7E-FF-60"
"SB2517",1.10111110111111E+042,676773444177600,"6F-5F-5C-48-7F-60"
"SB2518",1.10111110110111E+042,676673757757600,"6F-5B-5F-5F-EF-60"
"SB2519",1.0110010111111E+041,262773577772600,"2C-5F-5D-7F-FA-60"
"SB2520",1.10001110111111E+042,616773777377600,"63-5F-5F-7E-FF-60"
"SB2521",1.10001110111111E+042,616773577777600,"63-5F-5D-7F-FF-60"
"SB2522",1.10111110111111E+042,676773717757600,"6F-5F-5F-1F-EF-60"
"SB2523",1.10111110111111E+042,676772377777600,"6F-5F-53-7F-FF-60"
"SB2524",1.10110100000111E+042,664073777761600,"6D-03-5F-7F-F1-60"
"SB2525",1.1010110010111E+042,654561777777600,"6B-17-0F-7F-FF-60"
"SB2526",1.10111110101111E+042,676573777773600,"6F-57-5F-7F-FB-60"
"SB2527",1.10110100000111E+042,664073637777600,"6D-03-5E-3F-FF-60"
"SB2528",1.10110100000111E+042,664073774034600,"6D-03-5F-78-1C-60"
"SB2529",1.10011110111011E+042,636731777774600,"67-5D-4F-7F-FC-60"
"SB2530",1.0111110110111E+041,276673677777600,"2F-5B-5E-7F-FF-60"
"SB2531",1.10101110111111E+042,656773677773600,"6B-5F-5E-7F-FB-60"
"SB2532",1.1011011011E+042,666600277777600,"6D-58-02-7F-FF-60"
"SB2533",1.10110100000111E+042,664072077777600,"6D-03-50-7F-FF-60"
"SB2534",1.10001000111111E+042,610773777777200,"62-1F-5F-7F-FF-20"
"SB2535",1.10111110111111E+042,676770017777700,"6F-5F-40-1F-FF-70"
"SB2536",1.00110010111111E+042,462773777777600,"4C-5F-5F-7F-FF-60"
"SB2537",1.11110001111011E+039,76173677777200,"0F-47-5E-7F-FF-20"
"SB2538",1.10011110111011E+042,636733377774600,"67-5D-5B-7F-FC-60"
"SB2539",1.10100110111111E+042,646773177767600,"69-5F-59-7F-F7-60"
"SB2540",1.10111100011111E+042,674373674177600,"6F-0F-5E-78-7F-60"
"SB2541",1.10100000001111E+042,640173677777200,"68-07-5E-7F-FF-20"
"SB2542",1E+041,200003776077600,"20-00-1F-7C-3F-60"
"SB2543",1E+041,200003777377000,"20-00-1F-7E-FF-00"
"SB2544",1.10100000011111E+042,640373617745600,"68-0F-5E-1F-E5-60"
"SB2545",1.00011110111111E+042,436773677757600,"47-5F-5E-7F-EF-60"
"SB2546",1.101E+042,640000777777600,"68-00-07-7F-FF-60"
"SB2547",1.10110000000111E+042,660073777763600,"6C-03-5F-7F-F3-60"
"SB2548",1.10111110111111E+042,676773737075600,"6F-5F-5F-3E-3D-60"
"SB2549",1.1011101011111E+042,672763677777600,"6E-5F-1E-7F-FF-60"
"SB2550",1.10111100111101E+042,674753677777600,"6F-1E-5E-7F-FF-60"
"SB2551",1.10100000000001E+042,640013774077600,"68-00-5F-78-3F-60"
"SB2552",1.0111110110011E+041,276633677777600,"2F-59-5E-7F-FF-60"
"SB2553",1.10111110101111E+042,676573674177600,"6F-57-5E-78-7F-60"
"SB2554",1.10111110111111E+042,676773677770200,"6F-5F-5E-7F-F8-20"
"SB2555",1.1E+042,600000007777200,"60-00-00-0F-FF-20"
"SB2556",1.101E+042,640000677777600,"68-00-06-7F-FF-60"
"SB2557",1.10111110111111E+042,676773437777200,"6F-5F-5C-3F-FF-20"
"SB2558",1.10001110111111E+042,616773774277600,"63-5F-5F-78-BF-60"
"SB2559",1.11111111111111E+042,777770000000371,"7F-7F-40-00-00-3F"
"SB2560",1E+041,200003717207000,"20-00-1F-1E-87-00"
"SB2561",1.10111100000011E+042,674033677777000,"6F-01-5E-7F-FF-00"
"SB2562",1.001111101111E+042,476743617777600,"4F-5E-1E-1F-FF-60"
"SB2563",1.1010000010101E+039,64052174037600,"0D-02-51-78-1F-60"
"SB2564",1.10100000111011E+039,64073774037600,"0D-03-5F-78-1F-60"
"SB2565",1.11110101111011E+039,76573777777600,"0F-57-5F-7F-FF-60"
"SB2566",1E+041,200001777777600,"20-00-0F-7F-FF-60"
"SB2567",1.0000010111111E+041,202773737777600,"20-5F-5F-3F-FF-60"
"SB2568",1.0010100000111E+041,224073574037600,"25-03-5D-78-1F-60"
"SB2569",1.0010100000111E+041,224073777777600,"25-03-5F-7F-FF-60"
"SB2570",1.01E+041,240003677777600,"28-00-1E-7F-FF-60"
"SB2571",1.0110100000011E+041,264032177777600,"2D-01-51-7F-FF-60"
"SB2572",1.0110100000011E+041,264033777777600,"2D-01-5F-7F-FF-60"
"SB2573",1.0110100000111E+041,264071377777600,"2D-03-4B-7F-FF-60"
"SB2574",1.0110100000111E+041,264072377777600,"2D-03-53-7F-FF-60"
"SB2575",1.0110100000111E+041,264073377777600,"2D-03-5B-7F-FF-60"
"SB2576",1.0110100000111E+041,264073417777600,"2D-03-5C-1F-FF-60"
"SB2577",1.0110100000111E+041,264073776007600,"2D-03-5F-7C-07-60"
"SB2578",1.0110100000111E+041,264073777077600,"2D-03-5F-7E-3F-60"
"SB2579",1.0110100000111E+041,264073777577600,"2D-03-5F-7F-7F-60"
"SB2580",1.0111110100111E+041,276470777777600,"2F-53-47-7F-FF-60"
"SB2581",1.00000000000111E+042,400073777300600,"40-03-5F-7E-C0-60"
"SB2582",1.000000100011E+042,402140077777600,"40-46-00-7F-FF-60"
"SB2583",1.00000010111111E+042,402772761000200,"40-5F-57-62-00-20"
"SB2584",1.00010100000001E+042,424010647777600,"45-00-46-4F-FF-60"
"SB2585",1.00100100000111E+042,444073775237600,"49-03-5F-7A-9F-60"
"SB2586",1.001101000001E+042,464043435452200,"4D-02-1C-3B-2A-20"
"SB2587",1.001101000001E+042,464043774037600,"4D-02-1F-78-1F-60"
"SB2588",1.00110100000101E+042,464053777700600,"4D-02-5F-7F-C0-60"
"SB2589",1.00110100000111E+042,464073574037600,"4D-03-5D-78-1F-60"
"SB2590",1.00111110100111E+042,476473777777600,"4F-53-5F-7F-FF-60"
"SB2591",1.10000010011011E+042,602333761000200,"60-4D-5F-62-00-20"
"SB2592",1.10000010011111E+042,602373775000200,"60-4F-5F-7A-00-20"
"SB2593",1.10000010111111E+042,602772777777600,"60-5F-57-7F-FF-60"
"SB2594",1.10000010111111E+042,602773737663600,"60-5F-5F-3F-B3-60"
"SB2595",1.10000010111111E+042,602773761010200,"60-5F-5F-62-08-20"
"SB2596",1.10000010111111E+042,602773775677200,"60-5F-5F-7B-BF-20"
"SB2597",1.10000100000011E+042,604033574037600,"61-01-5D-78-1F-60"
"SB2598",1.10000100000011E+042,604033777777600,"61-01-5F-7F-FF-60"
"SB2599",1.10000100000101E+042,604053774037600,"61-02-5F-78-1F-60"
"SB2600",1.10000100000111E+042,604073774037600,"61-03-5F-78-1F-60"
"SB2601",1.10000100000111E+042,604073777677600,"61-03-5F-7F-BF-60"
"SB2602",1.10001010011011E+042,612333777737600,"62-4D-5F-7F-DF-60"
"SB2603",1.1000111001111E+042,616362575573200,"63-4F-15-7B-7B-20"
"SB2604",1.10001110111111E+042,616773776757600,"63-5F-5F-7D-EF-60"
"SB2605",1.10010100000011E+042,624033774033600,"65-01-5F-78-1B-60"
"SB2606",1.10100000000001E+042,640013376177600,"68-00-5B-7C-7F-60"
"SB2607",1.10100000000001E+042,640013774003600,"68-00-5F-78-03-60"
"SB2608",1.10100000000001E+042,640013777677600,"68-00-5F-7F-BF-60"
"SB2609",1.10100100000111E+042,644072777676600,"69-03-57-7F-BE-60"
"SB2610",1.10100100000111E+042,644073764037600,"69-03-5F-68-1F-60"
"SB2611",1.10100100000111E+042,644073774033600,"69-03-5F-78-1B-60"
"SB2612",1.101101E+042,664000074037600,"6D-00-00-78-1F-60"
"SB2613",1.10110100000011E+042,664033774022600,"6D-01-5F-78-12-60"
"SB2614",1.10110100000101E+042,664053774037600,"6D-02-5F-78-1F-60"
"SB2615",1.1011010000011E+042,664061774037600,"6D-03-0F-78-1F-60"
"SB2616",1.10110100000111E+042,664072575772600,"6D-03-55-7B-FA-60"
"SB2617",1.10110100000111E+042,664073574037600,"6D-03-5D-78-1F-60"
"SB2618",1.10110100000111E+042,664073677776600,"6D-03-5E-7F-FE-60"
"SB2619",1.10110100000111E+042,664073774137600,"6D-03-5F-78-5F-60"
"SB2620",1.10110100000111E+042,664073774177600,"6D-03-5F-78-7F-60"
"SB2621",1.10110100000111E+042,664073774337600,"6D-03-5F-78-DF-60"
"SB2622",1.10110100000111E+042,664073774477600,"6D-03-5F-79-3F-60"
"SB2623",1.10110100000111E+042,664073774637600,"6D-03-5F-79-9F-60"
"SB2624",1.10110100000111E+042,664073775437600,"6D-03-5F-7B-1F-60"
"SB2625",1.10110100000111E+042,664073776237600,"6D-03-5F-7C-9F-60"
"SB2626",1.10110100000111E+042,664073776637600,"6D-03-5F-7D-9F-60"
"SB2627",1.10110100000111E+042,664073777477600,"6D-03-5F-7F-3F-60"
"SB2628",1.10110100000111E+042,664073777647600,"6D-03-5F-7F-A7-60"
"SB2629",1.10110100000111E+042,664073777770600,"6D-03-5F-7F-F8-60"
"SB2630",1.10110100100111E+042,664473774237600,"6D-13-5F-78-9F-60"
"SB2631",1.10110110000111E+042,666073774037600,"6D-43-5F-78-1F-60"
"SB2632",1.10110110100111E+042,666473774037600,"6D-53-5F-78-1F-60"
"SB2633",1.10110110100111E+042,666473777777600,"6D-53-5F-7F-FF-60"
"SB2634",1.10111010100111E+042,672473777777600,"6E-53-5F-7F-FF-60"
"SB2635",1.10111100101111E+042,674573777776200,"6F-17-5F-7F-FE-20"
"SB2636",1.10111110000011E+042,676033737637600,"6F-41-5F-3F-9F-60"
"SB2637",1.10111110100111E+042,676472777777600,"6F-53-57-7F-FF-60"
"SB2638",1.10111110100111E+042,676473777773600,"6F-53-5F-7F-FB-60"
"SB2639",1.10111110101E+042,676503377777600,"6F-54-1B-7F-FF-60"
"SB2640",1.10111110101111E+042,676572177777600,"6F-57-51-7F-FF-60"
"SB2641",1.10111110101111E+042,676572377776200,"6F-57-53-7F-FE-20"
"SB2642",1.10111110101111E+042,676573677776200,"6F-57-5E-7F-FE-20"
"SB2643",1.10111110101111E+042,676573775777600,"6F-57-5F-7B-FF-60"
"SB2644",1.10111110101111E+042,676573777060600,"6F-57-5F-7E-30-60"
"SB2645",1.10111110101111E+042,676573777376200,"6F-57-5F-7E-FE-20"
"SB2646",1.10111110101111E+042,676573777756200,"6F-57-5F-7F-EE-20"
"SB2647",1.10111110101111E+042,676573777774600,"6F-57-5F-7F-FC-60"
"SB2648",1.10111110111111E+042,676773777740600,"6F-5F-5F-7F-E0-60"
"SB2649",1.10001110111011E+042,616733377777600,"63-5D-5B-7F-FF-60"
"SB2650",1.10100110111111E+042,646773777637600,"69-5F-5F-7F-9F-60"
"SB2651",1.1011111011111E+042,676763577776600,"6F-5F-1D-7F-FE-60"
"SB2652",1.1011111011111E+042,676763677377600,"6F-5F-1E-7E-FF-60"
"SB2653",1.11101111111111E+042,757777747676600,"7B-7F-7F-4F-BE-60"
"SB2654",1.10000110111101E+042,606753777777600,"61-5E-5F-7F-FF-60"
"SB2655",1.111100111101E+026,3717200200,"00-00-1F-1E-80-20"
"SB2656",1.00000011111001E+033,403717207600,"00-10-1F-1E-87-60"
"SB2657",1.00000000000111E+038,20003717207600,"04-00-1F-1E-87-60"
"SB2658",1.1E+041,300003717207600,"30-00-1F-1E-87-60"
"SB2659",1.11101111100111E+038,36763677777600,"07-5F-1E-7F-FF-60"
"SB2660",1.11101111100111E+038,36763677777600,"07-5F-1E-7F-FF-60"
"SB2661",1.11101111110111E+038,36773677777600,"07-5F-5E-7F-FF-60"
"SB2662",1E+041,200003710000600,"20-00-1F-10-00-60"
"SB2663",1E+041,200003710007600,"20-00-1F-10-07-60"
"SB2664",1.0111110111111E+041,276773676777600,"2F-5F-5E-7D-FF-60"
"SB2665",1.10110110111111E+042,666773677377600,"6D-5F-5E-7E-FF-60"
"SB2666",1.001111E+042,474000017777200,"4F-00-00-1F-FF-20"
"SB2667",1.10111110111111E+042,676773647777600,"6F-5F-5E-4F-FF-60"
"SB2668",1.0101110111111E+041,256773677777600,"2B-5F-5E-7F-FF-60"
"SB2669",1.0111110111111E+041,276773677700600,"2F-5F-5E-7F-C0-60"
"SB2670",1.11101110110111E+038,36733677777200,"07-5D-5E-7F-FF-20"
"SB2671",1.01101111110111E+038,26773677777600,"05-5F-5E-7F-FF-60"
"SB2672",1E+041,200003717200200,"20-00-1F-1E-80-20"
"SB2673",1E+041,200003775377600,"20-00-1F-7A-FF-60"
"SB2674",1E+041,200003777375600,"20-00-1F-7E-FD-60"
"SB2675",1.1011011011111E+042,666763677776600,"6D-5F-1E-7F-FE-60"
"SB2676",1.10111110111111E+042,676770677753600,"6F-5F-46-7F-EB-60"
"SB2677",1.10000010111011E+042,602733777761600,"60-5D-5F-7F-F1-60"
"SB2678",1.10001110111111E+042,616772777657600,"63-5F-57-7F-AF-60"
"SB2679",1.11001011111111E+042,713773777777671,"72-7F-5F-7F-FF-6F"
"SB2680",1.10111110111111E+042,676773437737200,"6F-5F-5C-3F-DF-20"
"SB2681",1.10111110101111E+042,676573776000600,"6F-57-5F-7C-00-60"
"SB2682",1.10111110101111E+042,676573777717600,"6F-57-5F-7F-CF-60"
"SB2683",1.10100110111111E+042,646773777777600,"69-5F-5F-7F-FF-60"
"SB2684",1E+041,200003777367600,"20-00-1F-7E-F7-60"
"SB2685",1E+041,200003777177600,"20-00-1F-7E-7F-60"
"SB2686",1E+041,200003375207600,"20-00-1B-7A-87-60"
"SB2687",1.10111000111111E+042,670773777767000,"6E-1F-5F-7F-F7-00"
"SB2688",1.00110111011011E+039,46733777764600,"09-5D-5F-7F-F4-60"
"SB2689",1.1011111011111E+042,676760077777600,"6F-5F-00-7F-FF-60"
"SB2690",1.1011111011111E+042,676761777767600,"6F-5F-0F-7F-F7-60"
"SB2691",1.10111110111111E+042,676773637767600,"6F-5F-5E-3F-F7-60"
"SB2692",1.1011111011111E+042,676763777766600,"6F-5F-1F-7F-F6-60"
"SB2693",1.10000010111111E+042,602773765000200,"60-5F-5F-6A-00-20"
"SB2694",1.10000010111111E+042,602773771000200,"60-5F-5F-72-00-20"
