Run,BioProject,geo_loc_name_country,Center Name,Instrument,LibraryLayout,ReleaseDate,SRA Study,Bytes,Bases,Collection_Date
ERR4188325,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,68095483.0,254854780.0,
ERR4188326,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,162906683.0,673684990.0,
ERR4188327,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55512854.0,200078322.0,
ERR4188328,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,68827670.0,266930250.0,
ERR4188329,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52432655.0,194272372.0,
ERR4188330,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,96560239.0,230371942.0,
ERR4188331,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,62603127.0,240966706.0,
ERR4188332,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,68411488.0,260481040.0,
ERR4188333,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52006898.0,190007528.0,
ERR4188334,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52894327.0,195870858.0,
ERR4188335,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,58881904.0,216315352.0,
ERR4188336,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,68213068.0,253535946.0,
ERR4188337,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,54403080.0,198009320.0,
ERR4188338,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,56983916.0,210438432.0,
ERR4188339,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52697233.0,193264598.0,
ERR4188340,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,57008888.0,219628594.0,
ERR4188341,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59169355.0,219560644.0,
ERR4188342,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,182953456.0,397873222.0,
ERR4188343,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,85840046.0,352681338.0,
ERR4188344,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52149634.0,188839090.0,
ERR4188345,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61700072.0,244865224.0,
ERR4188346,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59835279.0,233852794.0,
ERR4188347,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64919899.0,246488776.0,
ERR4188348,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,81918859.0,321344610.0,
ERR4188349,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59531862.0,220983366.0,
ERR4188350,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,101988223.0,224076752.0,
ERR4188351,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,56812411.0,211338996.0,
ERR4188352,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,80863826.0,214823170.0,
ERR4188353,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,105328308.0,281570606.0,
ERR4188354,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61311484.0,230310938.0,
ERR4188356,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64484708.0,214419094.0,
ERR4188357,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59160955.0,215870506.0,
ERR4188361,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64247395.0,238422356.0,
ERR4188362,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,53483816.0,191352334.0,
ERR4188363,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,78990486.0,312439536.0,
ERR4188364,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61782522.0,224927184.0,
ERR4188365,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,66531554.0,261046384.0,
ERR4188366,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,71951930.0,283032588.0,
ERR4188367,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55713085.0,207443498.0,
ERR4188368,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,122226802.0,487895798.0,
ERR4188369,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,65557125.0,232190888.0,
ERR4188370,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64327537.0,242782028.0,
ERR4188371,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,70503808.0,269961424.0,
ERR4188372,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,93289879.0,215068998.0,
ERR4188373,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,47161120.0,163268146.0,
ERR4188374,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,50309372.0,183091426.0,
ERR4188375,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,86348218.0,192204880.0,
ERR4188376,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,47694142.0,165079844.0,
ERR4188377,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60105438.0,235611038.0,
ERR4188378,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,57455483.0,209052252.0,
ERR4188379,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64579161.0,252107184.0,
ERR4188380,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,50667022.0,181658738.0,
ERR4188381,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,108968489.0,285675088.0,
ERR4188382,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60295006.0,236900276.0,
ERR4188383,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,63920655.0,236810582.0,
ERR4188384,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,51967332.0,184235100.0,
ERR4188385,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55554338.0,204089788.0,
ERR4188386,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60819266.0,234260192.0,
ERR4188387,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,54134059.0,207139082.0,
ERR4188388,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,66927404.0,263655966.0,
ERR4188389,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,64398554.0,246981338.0,
ERR4188390,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60256346.0,243086746.0,
ERR4188391,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61292764.0,235343768.0,
ERR4188392,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,57022322.0,218115876.0,
ERR4188393,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59718348.0,229273568.0,
ERR4188394,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,47831142.0,137986518.0,
ERR4188395,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,146060877.0,339017046.0,
ERR4188396,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,101777755.0,245411240.0,
ERR4188397,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,48976988.0,176404542.0,
ERR4188398,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,58443948.0,221094502.0,
ERR4188399,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,53211461.0,196889504.0,
ERR4188400,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,66447264.0,260920148.0,
ERR4188401,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,49381124.0,178475054.0,
ERR4188402,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,59276088.0,229793914.0,
ERR4188403,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,54817429.0,193948024.0,
ERR4188404,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60029998.0,222950896.0,
ERR4188405,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,65571454.0,264946714.0,
ERR4188406,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,54935410.0,200769298.0,
ERR4188407,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60511210.0,200374886.0,
ERR4188408,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,53960033.0,203877482.0,
ERR4188409,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,48679186.0,165002834.0,
ERR4188410,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,52868966.0,190042560.0,
ERR4188411,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,51858992.0,193419524.0,
ERR4188412,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,50255833.0,176374644.0,
ERR4188413,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,53012688.0,186156424.0,
ERR4188414,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,163315093.0,420013748.0,
ERR4188415,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,67443292.0,238480642.0,
ERR4188416,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,343085522.0,779041616.0,
ERR4188417,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,60079249.0,232584998.0,
ERR4188418,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,51325984.0,184409958.0,
ERR4188419,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,57783530.0,216794022.0,
ERR4188420,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55479869.0,200742420.0,
ERR4188421,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,79337452.0,301971612.0,
ERR4188422,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61716939.0,230635890.0,
ERR4188423,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,57740161.0,211865080.0,
ERR4188424,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,58129751.0,220102432.0,
ERR4188425,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,75944758.0,299194722.0,
ERR4188426,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,51567050.0,182136804.0,
ERR4188427,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55828103.0,197792182.0,
ERR4188428,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,58810134.0,218913156.0,
ERR4188429,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,54785219.0,195866026.0,
ERR4188430,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,129647090.0,544442882.0,
ERR4188431,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,62532719.0,233601530.0,
ERR4188432,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,61966989.0,215355898.0,
ERR4188433,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,55846516.0,207271056.0,
ERR4188434,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,70730595.0,277570314.0,
ERR4188435,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,56050757.0,206433006.0,
ERR4188436,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,63074459.0,234269554.0,
ERR4188437,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-06-03T00:00:00Z,ERP021867,89505344.0,355139014.0,
ERR3797003,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,150573058.0,705666488.0,
ERR3797004,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,129963140.0,564390888.0,
ERR3797005,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,147642494.0,644569170.0,
ERR3797006,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,130554899.0,579462802.0,
ERR3797007,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,181122748.0,589932538.0,
ERR3797008,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,134128216.0,604594638.0,
ERR3797009,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,137558233.0,448566338.0,
ERR3797010,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,5059052.0,11443988.0,
ERR3797011,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,135475022.0,519144946.0,
ERR3797012,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,118061544.0,507023572.0,
ERR3797013,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,101188749.0,400904094.0,
ERR3797014,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,183104046.0,424880478.0,
ERR3797015,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,221646775.0,509865694.0,
ERR3797016,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,242473809.0,567033992.0,
ERR3797017,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,205857384.0,482753946.0,
ERR3797018,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,4265464.0,9725306.0,
ERR3797019,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,179647107.0,690627492.0,
ERR3797020,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,129375836.0,571008312.0,
ERR3797021,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,145681847.0,615395970.0,
ERR3797022,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,147412459.0,663835864.0,
ERR3797023,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,229292364.0,763154302.0,
ERR3797024,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,11635565.0,27985736.0,
ERR3797025,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,132638633.0,575774778.0,
ERR3797026,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,166288882.0,782633302.0,
ERR3797027,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,115251107.0,486367376.0,
ERR3797028,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,220215036.0,511395324.0,
ERR3797029,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,249693423.0,574939748.0,
ERR3797030,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,120868831.0,545751146.0,
ERR3797031,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,127239394.0,563275904.0,
ERR3797032,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,134021100.0,594910706.0,
ERR3797033,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,118308506.0,501514186.0,
ERR3797034,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,136068054.0,678191434.0,
ERR3797035,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,5204794.0,12016278.0,
ERR3797036,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,217007455.0,506959548.0,
ERR3797037,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,127232090.0,582736180.0,
ERR3797038,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,5919258.0,13852740.0,
ERR3797039,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,123072748.0,512121936.0,
ERR3797040,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,139956841.0,584012432.0,
ERR3797041,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,145841603.0,653783492.0,
ERR3797042,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,261877488.0,1206391548.0,
ERR3797043,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,196082724.0,468664438.0,
ERR3797044,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,149103319.0,341033500.0,
ERR3797045,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,106007906.0,472507690.0,
ERR3797046,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,269089456.0,633584524.0,
ERR3797047,PRJEB19799,United Kingdom,WELLCOME SANGER INSTITUTE,HiSeq X Ten,PAIRED,2020-01-09T00:00:00Z,ERP021867,162585281.0,379343408.0,
