SB,binary,octal,hexadecimal
SB1295,1101111101111110111101101101100011111100000,676773666617600,6F-5F-5E-6D-8F-60
SB1296,1100111101111110111101111100111111111100000,636773676377600,67-5F-5E-7C-FF-60
SB1297,1100111001011010111111111111111111111100000,634553777777600,67-16-5F-7F-FF-60
SB1298,1101101101111110111101111111111111100100000,666773677776200,6D-5F-5E-7F-FE-20
SB1299,1100011101111110111111111110001111111100000,616773777077600,63-5F-5F-7E-3F-60
SB1300,1101111101100110111101111111111111111100000,676633677777600,6F-59-5E-7F-FF-60
SB1301,0101101101111110111101111000000011111100000,266773674017600,2D-5F-5E-78-0F-60
SB1302,1101101101111110111101111111111111101100000,666773677776600,6D-5F-5E-7F-FE-60
SB1303,1101111101011010111111111111111111111100000,676553777777600,6F-56-5F-7F-FF-60
SB1304,0100001001111110111101111000000011111100000,204773674017600,21-1F-5E-78-0F-60
SB1305,1000111101111110111101111101111111111100000,436773676777600,47-5F-5E-7D-FF-60
SB1306,1101111101111000000000000000000111111100000,676740000037600,6F-5E-00-00-1F-60
SB1307,1101111101111110111111111000011111111100000,676773774177600,6F-5F-5F-78-7F-60
SB1308,1101111101111110111101111111111110111100000,676773677773600,6F-5F-5E-7F-FB-60
SB1309,1101001101111110111111111111110000001100000,646773777700600,69-5F-5F-7F-C0-60
SB1310,1100000000000000000001111111111111111100000,600000077777600,60-00-00-7F-FF-60
SB1311,0101110101111110111111111111111111111100000,272773777777600,2E-5F-5F-7F-FF-60
SB1312,1101111101011110111111111111110111111100000,676573777737600,6F-57-5F-7F-DF-60
SB1313,1101111101111110111101111111111011110100000,676773677757200,6F-5F-5E-7F-EF-20
SB1314,1100111101111110111111111111111111001100000,636773777774600,67-5F-5F-7F-FC-60
SB1315,1100011101111100111111111110001111111100000,616763777077600,63-5F-1F-7E-3F-60
SB1316,1101111101111100111101111000011111111100000,676763674177600,6F-5F-1E-78-7F-60
SB1317,1101111000000100111101111111111111110100000,674023677777200,6F-01-1E-7F-FF-20
SB1318,1101111100111100111101111111111111110100000,676363677777200,6F-4F-1E-7F-FF-20
SB1319,0101111101011110111111111111111111111100000,276573777777600,2F-57-5F-7F-FF-60
SB1320,1101101101011110111101111111111111111100000,666573677777600,6D-57-5E-7F-FF-60
SB1321,1101111101111110111111111000001111111100000,676773774077600,6F-5F-5F-78-3F-60
SB1322,1100011101111110111111111000000111111100000,616773774037600,63-5F-5F-78-1F-60
SB1323,1101111101111100010111111111111011111100000,676761377757600,6F-5F-0B-7F-EF-60
SB1324,1101101101111110111111111111111111111100000,666773777777600,6D-5F-5F-7F-FF-60
SB1325,1101111101111110100101111111111111111100000,676772277777600,6F-5F-52-7F-FF-60
SB1326,1101111101101100111101111111111111111100000,676663677777600,6F-5B-1E-7F-FF-60
SB1327,1100011101111110111111111000111111111100000,616773774377600,63-5F-5F-78-FF-60
SB1328,1101111101111110111101111111111111000100000,676773677774200,6F-5F-5E-7F-FC-20
SB1329,1101111101111110111101111000011111111000000,676773674177400,6F-5F-5E-78-7F-40
SB1330,1101111101111110111101111000011000111100000,676773674143600,6F-5F-5E-78-63-60
SB1331,1000111101111110111101111111001111111100000,436773677477600,47-5F-5E-7F-3F-60
SB1332,1101111100111100111101111000011111111100000,676363674177600,6F-4F-1E-78-7F-60
SB1333,1101111100111100111101111111111111111100000,676363677777600,6F-4F-1E-7F-FF-60
SB1334,1101111100011100111111111111111111111100000,676163777777600,6F-47-1F-7F-FF-60
SB1335,1101111101111110111101111111100111111100000,676773677637600,6F-5F-5E-7F-9F-60
SB1336,1101111101101000111101111111111111111100000,676643677777600,6F-5A-1E-7F-FF-60
SB1337,1101111101111110111101111110001111111100000,676773677077600,6F-5F-5E-7E-3F-60
SB1338,1101111100111110111101111111111111111100000,676373677777600,6F-4F-5E-7F-FF-60
SB1339,1101111101110000001101111111111111111100000,676700677777600,6F-5C-06-7F-FF-60
SB1340,1101111101110110111101111000011111111100000,676733674177600,6F-5D-5E-78-7F-60
SB1341,1101001101111110111111111111111000000100000,646773777740200,69-5F-5F-7F-E0-20
SB1342,1101111101111110111100011111111011111100000,676773617757600,6F-5F-5E-1F-EF-60
SB1343,1101111001111110111101111111111101111100000,674773677767600,6F-1F-5E-7F-F7-60
SB1344,1101111101111110110000000000000111111100000,676773000037600,6F-5F-58-00-1F-60
SB1345,1101111101110010111101111111111111111100000,676713677777600,6F-5C-5E-7F-FF-60
SB1346,1101111101111110111101111111111101111100000,676773677767600,6F-5F-5E-7F-F7-60
SB1347,1101111101111000111111011001111111111100000,676743754777600,6F-5E-1F-59-FF-60
SB1348,1101101000001110111111111111111111111000000,664073777777400,6D-03-5F-7F-FF-40
SB1349,1101111101100000000000000000000000000000000,676600000000000,6F-58-00-00-00-00
SB1350,1101110101111110111101111000011111111100000,672773674177600,6E-5F-5E-78-7F-60
SB1351,1101111000000000111101111000000111111100000,674003674037600,6F-00-1E-78-1F-60
SB1352,1101111101111110111100011111111001111100000,676773617747600,6F-5F-5E-1F-E7-60
SB1353,1101100000000000000000001111111111111100000,660000007777600,6C-00-00-0F-FF-60
SB1354,1000111101111110100000111111111111001100000,436772037774600,47-5F-50-3F-FC-60
SB1355,1100011100111110111111111111111111111100000,616373777777600,63-4F-5F-7F-FF-60
SB1356,1100011101111110111001111111111111111100000,616773477777600,63-5F-5C-7F-FF-60
SB1357,1101111101011110110001111111111111111100000,676573077777600,6F-57-58-7F-FF-60
SB1358,1000111101111100111101111101111111111100000,436763676777600,47-5F-1E-7D-FF-60
SB1359,1101111101111110111101111001111111111100000,676773674777600,6F-5F-5E-79-FF-60
SB1360,1101001101111110111111111111101101111100000,646773777667600,69-5F-5F-7F-B7-60
SB1361,1101110101111110111101111111111111111100000,672773677777600,6E-5F-5E-7F-FF-60
SB1362,1101101100111000111101111111111111111100000,666343677777600,6D-4E-1E-7F-FF-60
SB1363,1101111101101110111101111111101111111100000,676673677677600,6F-5B-5E-7F-BF-60
SB1364,1101111101111100111101111100111111111100000,676763676377600,6F-5F-1E-7C-FF-60
SB1365,0001111101111010111111111111111111111100000,076753777777600,0F-5E-5F-7F-FF-60
SB1366,1101001000001110111111111111111001111100000,644073777747600,69-03-5F-7F-E7-60
SB1367,1100111101111110111101111000011111111100000,636773674177600,67-5F-5E-78-7F-60
SB1368,1101110101111100111111111111111111011100000,672763777775600,6E-5F-1F-7F-FD-60
SB1369,1101111101111110111101111111110000111100000,676773677703600,6F-5F-5E-7F-C3-60
SB1370,1101111000111110111101111111111111111100000,674373677777600,6F-0F-5E-7F-FF-60
SB1371,1101110000011110111101111111111110111100000,670173677773600,6E-07-5E-7F-FB-60
SB1372,1101111101111110111101111111111000011100000,676773677741600,6F-5F-5E-7F-E1-60
SB1373,1101001101111110100001111111111111111100000,646772077777600,69-5F-50-7F-FF-60
SB1374,1101101000000110111111111111111001111100000,664033777747600,6D-01-5F-7F-E7-60
SB1375,1001001101111110111111111111111101111100000,446773777767600,49-5F-5F-7F-F7-60
SB1376,1100011101111110111111111111111110111100000,616773777773600,63-5F-5F-7F-FB-60
SB1377,1100011101111010111111111111111111111100000,616753777777600,63-5E-5F-7F-FF-60
SB1378,1101111001111110110111111111111011111100000,674773377757600,6F-1F-5B-7F-EF-60
SB1379,1001111101111110111101111111111111110000000,476773677777000,4F-5F-5E-7F-FF-00
SB1380,1101111101111110111101111100000111111100000,676773676037600,6F-5F-5E-7C-1F-60
SB1381,1101111101111110011101111111111111111100000,676771677777600,6F-5F-4E-7F-FF-60
SB1382,1001111101011110111111111111111111111100000,476573777777600,4F-57-5F-7F-FF-60
SB1383,1101110101110110111111111111111111111100000,672733777777600,6E-5D-5F-7F-FF-60
SB1384,1101111101111110110000111111111111111100000,676773037777600,6F-5F-58-3F-FF-60
SB1385,1101111101011110111111111111001111111100000,676573777477600,6F-57-5F-7F-3F-60
SB1386,1100011101111110111111111000000011111100000,616773774017600,63-5F-5F-78-0F-60
SB1387,1000000000000000000001111111111111101100000,400000077776600,40-00-00-7F-FE-60
SB1388,1100000101111110111101111111111111111100000,602773677777600,60-5F-5E-7F-FF-60
SB1389,1101111101011110111111111111111000001100000,676573777740600,6F-57-5F-7F-E0-60
SB1390,1100011101111100111111111000111111111100000,616763774377600,63-5F-1F-78-FF-60
SB1391,1100000000111100111111111110111111111100000,600363777377600,60-0F-1F-7E-FF-60
SB1392,1101110000111110111101111111111111110100000,670373677777200,6E-0F-5E-7F-FF-20
SB1393,1101011101111110111101111000011111111100000,656773674177600,6B-5F-5E-78-7F-60
SB1394,1100000101111110111111111111111111011000000,602773777775400,60-5F-5F-7F-FD-40
SB1395,1101111101101100011101111111111111111100000,676661677777600,6F-5B-0E-7F-FF-60
SB1396,1101111101110110111100011111111001111100000,676733617747600,6F-5D-5E-1F-E7-60
SB1397,1101111101111100111101111111111011111100000,676763677757600,6F-5F-1E-7F-EF-60
SB1398,1100011101111110111111111111111111001100000,616773777774600,63-5F-5F-7F-FC-60
SB1399,1100011101111100111111111111111111001100000,616763777774600,63-5F-1F-7F-FC-60
SB1400,1101000001111110111101111111111111111100000,640773677777600,68-1F-5E-7F-FF-60
SB1401,1101111101111110000000000000000000000000000,676770000000000,6F-5F-40-00-00-00
SB1402,1000000000000000000000000000000000000000000,400000000000000,40-00-00-00-00-00
SB1403,0001111000000000000000000000000000000000000,074000000000000,0F-00-00-00-00-00
SB1404,1100000101111000111111111111111111111100000,602743777777600,60-5E-1F-7F-FF-60
SB1405,0101100101111110111111111111111111101100000,262773777776600,2C-5F-5F-7F-FE-60
SB1406,0101100101111110111111111111111011101100000,262773777756600,2C-5F-5F-7F-EE-60
SB1407,1100000101111110110000111111111111111100000,602773037777600,60-5F-58-3F-FF-60
SB1408,1100000101111000110000111111111111101100000,602743037776600,60-5E-18-3F-FE-60
SB1409,1110000001111000000000001001001100001101111,700740004460671,70-1E-00-09-30-6F
SB1410,1001101101111110111111111111101111111100000,466773777677600,4D-5F-5F-7F-BF-60
SB1411,1101101101111110100111111111101111111100000,666772377677600,6D-5F-53-7F-BF-60
SB1412,1101101101111110001111111111101111111100000,666770777677600,6D-5F-47-7F-BF-60
SB1413,0101101000001110111111111011111111111100000,264073775777600,2D-03-5F-7B-FF-60
SB1414,1101111101001110111111111100000111111100000,676473776037600,6F-53-5F-7C-1F-60
SB1415,1101101000001110111111111000000111110100000,664073774037200,6D-03-5F-78-1F-20
SB1417,1101011101001110111101111111111111111100000,656473677777600,6B-53-5E-7F-FF-60
SB1418,1101111101111110111111111111101110111100000,676773777673600,6F-5F-5F-7F-BB-60
SB1419,1101111101111110110111011111101011111100000,676773357657600,6F-5F-5B-5F-AF-60
SB1420,1101111101111110111111111100101100011100000,676773776261600,6F-5F-5F-7C-B1-60
SB1421,1101111101111110111111111100100111111100000,676773776237600,6F-5F-5F-7C-9F-60
SB1422,1101111101011110110111111111101111111100000,676573377677600,6F-57-5B-7F-BF-60
SB1423,1101101101111000111110011111101111111100000,666743717677600,6D-5E-1F-1F-BF-60
SB1424,1101111000000000100011111111101111111100000,674002177677600,6F-00-11-7F-BF-60
SB1425,1101111101111110111111111111101001111000000,676773777647400,6F-5F-5F-7F-A7-40
SB1426,1101111101111110111111111101101111111100000,676773776677600,6F-5F-5F-7D-BF-60
SB1427,1101111000111110111111111100101111111100000,674373776277600,6F-0F-5F-7C-BF-60
SB1428,1101111100111000111111111111101111111100000,676343777677600,6F-4E-1F-7F-BF-60
SB1429,1100000101111110111111111111101111111100000,602773777677600,60-5F-5F-7F-BF-60
SB1430,1101111101111100111111111111101111000100000,676763777674200,6F-5F-1F-7F-BC-20
SB1431,1101111101111110111111111101100011111100000,676773776617600,6F-5F-5F-7D-8F-60
SB1432,0101001101111110111111111111101111111100000,246773777677600,29-5F-5F-7F-BF-60
SB1433,1101111101111110111111111111101011111100000,676773777657600,6F-5F-5F-7F-AF-60
SB1434,1100000101111110111111111100101111111100000,602773776277600,60-5F-5F-7C-BF-60
SB1435,1101111101111110110000111111100010111100000,676773037613600,6F-5F-58-3F-8B-60
SB1436,1101111101111110111111111100001111111100000,676773776077600,6F-5F-5F-7C-3F-60
SB1437,1101111101111110111111111100101111001100000,676773776274600,6F-5F-5F-7C-BC-60
SB1438,1101111101111110111111111100000111111100000,676773776037600,6F-5F-5F-7C-1F-60
SB1439,1101111101111100111111111111101111111100000,676763777677600,6F-5F-1F-7F-BF-60
SB1440,1101111101111000111111111111101111111100000,676743777677600,6F-5E-1F-7F-BF-60
SB1441,1101111101111100111111111101101111111100000,676763776677600,6F-5F-1F-7D-BF-60
SB1442,1101111101111000111111111101101111111100000,676743776677600,6F-5E-1F-7D-BF-60
SB1443,1101011100111000111111111101101111111100000,656343776677600,6B-4E-1F-7D-BF-60
SB1444,1101111101111000111111111100101111111100000,676743776277600,6F-5E-1F-7C-BF-60
SB1445,1101111100111000111111111100101111111100000,676343776277600,6F-4E-1F-7C-BF-60
SB1446,1100000101011110111111111111111111111100000,602573777777600,60-57-5F-7F-FF-60
SB1447,1100011101111110111111111101111111011100000,616773776775600,63-5F-5F-7D-FD-60
SB1448,1100011101111110111000000100000000000000000,616773402000000,63-5F-5C-04-00-00
SB1449,1100011101111100111111011111011111111100000,616763757577600,63-5F-1F-5F-7F-60
SB1450,1100011101100000000000000100000011111100000,616600002017600,63-58-00-04-0F-60
SB1451,0100000000000000111111111100111011111100000,200003776357600,20-00-1F-7C-EF-60
SB1452,1101111000111100111101111111111111111100000,674363677777600,6F-0F-1E-7F-FF-60
SB1453,1101111101111110111111111111101111001100000,676773777674600,6F-5F-5F-7F-BC-60
SB1454,1101111101111110111111111111100111110100000,676773777637200,6F-5F-5F-7F-9F-20
SB1455,1111111000001111111100000100000000000000111,774077602000031,7F-03-7E-04-00-07
SB1456,1111110000000000111100000100000000000000111,770003602000031,7E-00-1E-04-00-07
SB1457,1111110000000000111100001111111111110000001,770003607777001,7E-00-1E-0F-FF-01
SB1458,1111111000000000111111111111111111010001111,774003777775071,7F-00-1F-7F-FD-0F
SB1459,1101111101111110111111111111101111111000000,676773777677400,6F-5F-5F-7F-BF-40
SB1460,1101111101110000001111111111101111111100000,676700777677600,6F-5C-07-7F-BF-60
SB1461,1101111100000000011111111111101111111100000,676001777677600,6F-40-0F-7F-BF-60
SB1462,1101111000011000111111111111101111111100000,674143777677600,6F-06-1F-7F-BF-60
SB1463,1001011000000000111111111111101111101100000,454003777676600,4B-00-1F-7F-BE-60
SB1464,0101100101111100111111111111111111101100000,262763777776600,2C-5F-1F-7F-FE-60
SB1465,0100100101111110111111111111111111101100000,222773777776600,24-5F-5F-7F-FE-60
SB1466,0101100101111100111111111111111011101100000,262763777756600,2C-5F-1F-7F-EE-60
SB1467,1100000101111100111111111111111111111100000,602763777777600,60-5F-1F-7F-FF-60
SB1468,1100000100111100111111111111111111111100000,602363777777600,60-4F-1F-7F-FF-60
SB1469,1100000101111110100000111111111111111100000,602772037777600,60-5F-50-3F-FF-60
SB1470,1100000101111100100000111111111111111100000,602762037777600,60-5F-10-3F-FF-60
SB1471,1100000101110000100000111111111111111100000,602702037777600,60-5C-10-3F-FF-60
SB1472,1101111101111110111110111111101111111100000,676773737677600,6F-5F-5F-3F-BF-60
SB1473,1101100101111010111111111111000000100100000,662753777402200,6C-5E-5F-7F-02-20
SB1474,1101101000001110111110011111111111111100000,664073717777600,6D-03-5F-1F-FF-60
SB1475,1110000000001111101111111111111100001100000,700076777760600,70-03-77-7F-F0-60
SB1476,1101111101111110111111111111111100000100000,676773777760200,6F-5F-5F-7F-F0-20
SB1477,1000000101111110111111111111111011111100000,402773777757600,40-5F-5F-7F-EF-60
SB1478,0001111000000000000000111001111111111100000,074000034777600,0F-00-00-39-FF-60
SB1479,0001111000000000000000111000111111111100000,074000034377600,0F-00-00-38-FF-60
SB1480,0001111000000000000000111100111111111100000,074000036377600,0F-00-00-3C-FF-60
SB1481,0100000000000000110001111111011111111100000,200003077577600,20-00-18-7F-7F-60
SB1482,0100000000000100111111111000001111011100000,200023774075600,20-01-1F-78-3D-60
SB1483,1100111101110100111111111111111111001100000,636723777774600,67-5D-1F-7F-FC-60
SB1484,1101111101111100111100111111111111111100000,676763637777600,6F-5F-1E-3F-FF-60
SB1485,1101111101011100111111111111001111111100000,676563777477600,6F-57-1F-7F-3F-60
SB1486,1000111101111100111101111111111111111100000,436763677777600,47-5F-1E-7F-FF-60
SB1487,1001111101111110111101111100111111111100000,476773676377600,4F-5F-5E-7C-FF-60
SB1488,1100000101111110111111111001111111111100000,602773774777600,60-5F-5F-79-FF-60
SB1489,1100000101111110111111111111111010111100000,602773777753600,60-5F-5F-7F-EB-60
SB1490,1100000101111110111111110000000000000000000,602773770000000,60-5F-5F-70-00-00
SB1491,0000000101111110111111111111111111111100000,002773777777600,00-5F-5F-7F-FF-60
SB1492,1100000101010110111111111111111111111100000,602533777777600,60-55-5F-7F-FF-60
SB1493,0001001000001100111111111111111111111100000,044063777777600,09-03-1F-7F-FF-60
SB1494,0101111100001100111111111111111111111100000,276063777777600,2F-43-1F-7F-FF-60
SB1495,1101000000000010100000011111111111111100000,640012017777600,68-00-50-1F-FF-60
SB1496,1101000000000100111111111111111111111100000,640023777777600,68-01-1F-7F-FF-60
SB1497,1101000000000110111111111111111111101100000,640033777776600,68-01-5F-7F-FE-60
SB1498,1101001000001100111111111111111111111100000,644063777777600,69-03-1F-7F-FF-60
SB1499,1101101000000110111111111111111111101100000,664033777776600,6D-01-5F-7F-FE-60
SB1500,1101001000001100111111111111110000001100000,644063777700600,69-03-1F-7F-C0-60
SB1501,1001101000001100111111111111110000001100000,464063777700600,4D-03-1F-7F-C0-60
SB1502,1101101000001110111100011111110000001100000,664073617700600,6D-03-5E-1F-C0-60
SB1503,1101111001011110111111111110001111111100000,674573777077600,6F-17-5F-7E-3F-60
SB1504,1101111101011110111111111111111111100100000,676573777776200,6F-57-5F-7F-FE-20
SB1505,0001110000000000000000110100000000001100000,070000032000600,0E-00-00-34-00-60
SB1509,0001011000000000000000110100000000001100000,054000032000600,0B-00-00-34-00-60
SB1510,0001111000000000000000111111111111110000000,074000037777000,0F-00-00-3F-FF-00
SB1511,0000111000000000000000110100000000001100000,034000032000600,07-00-00-34-00-60
SB1512,0000000000000000000000000000000000001000000,000000000000400,00-00-00-00-00-40
SB1513,0001000000000000000000000000000000000100000,040000000000200,08-00-00-00-00-20
